county,town,village,office,number,candidates,votes
彰化縣,福興鄉,元中村,178,3,蔡英文/賴清德,536
彰化縣,福興鄉,同安村,190,1,宋楚瑜/余湘,28
彰化縣,福興鄉,同安村,190,2,韓國瑜/張善政,230
彰化縣,福興鄉,同安村,190,3,蔡英文/賴清德,455
彰化縣,福興鄉,同安村,191,1,宋楚瑜/余湘,44
彰化縣,福興鄉,同安村,191,2,韓國瑜/張善政,317
彰化縣,福興鄉,同安村,191,3,蔡英文/賴清德,577
彰化縣,福興鄉,外中村,179,1,宋楚瑜/余湘,40
彰化縣,福興鄉,外中村,179,2,韓國瑜/張善政,243
彰化縣,福興鄉,外中村,179,3,蔡英文/賴清德,569
彰化縣,福興鄉,外埔村,180,1,宋楚瑜/余湘,56
彰化縣,福興鄉,外埔村,180,2,韓國瑜/張善政,307
彰化縣,福興鄉,外埔村,180,3,蔡英文/賴清德,686
彰化縣,福興鄉,大崙村,181,1,宋楚瑜/余湘,41
彰化縣,福興鄉,大崙村,181,2,韓國瑜/張善政,281
彰化縣,福興鄉,大崙村,181,3,蔡英文/賴清德,557
彰化縣,福興鄉,廈粘村,205,1,宋楚瑜/余湘,41
彰化縣,福興鄉,廈粘村,205,2,韓國瑜/張善政,256
彰化縣,福興鄉,廈粘村,205,3,蔡英文/賴清德,354
彰化縣,福興鄉,廈粘村,206,1,宋楚瑜/余湘,28
彰化縣,福興鄉,廈粘村,206,2,韓國瑜/張善政,253
彰化縣,福興鄉,廈粘村,206,3,蔡英文/賴清德,384
彰化縣,福興鄉,橋頭村,184,1,宋楚瑜/余湘,44
彰化縣,福興鄉,橋頭村,184,2,韓國瑜/張善政,288
彰化縣,福興鄉,橋頭村,184,3,蔡英文/賴清德,601
彰化縣,福興鄉,橋頭村,185,1,宋楚瑜/余湘,33
彰化縣,福興鄉,橋頭村,185,2,韓國瑜/張善政,352
彰化縣,福興鄉,橋頭村,185,3,蔡英文/賴清德,559
彰化縣,福興鄉,番婆村,182,1,宋楚瑜/余湘,52
彰化縣,福興鄉,番婆村,182,2,韓國瑜/張善政,365
彰化縣,福興鄉,番婆村,182,3,蔡英文/賴清德,570
彰化縣,福興鄉,番婆村,183,1,宋楚瑜/余湘,29
彰化縣,福興鄉,番婆村,183,2,韓國瑜/張善政,231
彰化縣,福興鄉,番婆村,183,3,蔡英文/賴清德,401
彰化縣,福興鄉,番社村,187,1,宋楚瑜/余湘,29
彰化縣,福興鄉,番社村,187,2,韓國瑜/張善政,249
彰化縣,福興鄉,番社村,187,3,蔡英文/賴清德,788
彰化縣,福興鄉,社尾村,186,1,宋楚瑜/余湘,46
彰化縣,福興鄉,社尾村,186,2,韓國瑜/張善政,337
彰化縣,福興鄉,社尾村,186,3,蔡英文/賴清德,660
彰化縣,福興鄉,福南村,197,1,宋楚瑜/余湘,29
彰化縣,福興鄉,福南村,197,2,韓國瑜/張善政,280
彰化縣,福興鄉,福南村,197,3,蔡英文/賴清德,454
彰化縣,福興鄉,福南村,198,1,宋楚瑜/余湘,49
彰化縣,福興鄉,福南村,198,2,韓國瑜/張善政,318
彰化縣,福興鄉,福南村,198,3,蔡英文/賴清德,559
彰化縣,福興鄉,福寶村,202,1,宋楚瑜/余湘,35
彰化縣,福興鄉,福寶村,202,2,韓國瑜/張善政,336
彰化縣,福興鄉,福寶村,202,3,蔡英文/賴清德,454
彰化縣,福興鄉,福興村,194,1,宋楚瑜/余湘,42
彰化縣,福興鄉,福興村,194,2,韓國瑜/張善政,288
彰化縣,福興鄉,福興村,194,3,蔡英文/賴清德,603
彰化縣,福興鄉,福興村,195,1,宋楚瑜/余湘,43
彰化縣,福興鄉,福興村,195,2,韓國瑜/張善政,323
彰化縣,福興鄉,福興村,195,3,蔡英文/賴清德,526
彰化縣,福興鄉,福興村,196,1,宋楚瑜/余湘,44
彰化縣,福興鄉,福興村,196,2,韓國瑜/張善政,227
彰化縣,福興鄉,福興村,196,3,蔡英文/賴清德,497
彰化縣,福興鄉,秀厝村,192,1,宋楚瑜/余湘,33
彰化縣,福興鄉,秀厝村,192,2,韓國瑜/張善政,265
彰化縣,福興鄉,秀厝村,192,3,蔡英文/賴清德,469
彰化縣,福興鄉,秀厝村,193,1,宋楚瑜/余湘,46
彰化縣,福興鄉,秀厝村,193,2,韓國瑜/張善政,327
彰化縣,福興鄉,秀厝村,193,3,蔡英文/賴清德,680
彰化縣,福興鄉,萬豐村,177,1,宋楚瑜/余湘,27
彰化縣,福興鄉,萬豐村,177,2,韓國瑜/張善政,204
彰化縣,福興鄉,萬豐村,177,3,蔡英文/賴清德,378
彰化縣,福興鄉,西勢村,188,1,宋楚瑜/余湘,26
彰化縣,福興鄉,西勢村,188,2,韓國瑜/張善政,229
彰化縣,福興鄉,西勢村,188,3,蔡英文/賴清德,391
彰化縣,福興鄉,西勢村,189,1,宋楚瑜/余湘,34
彰化縣,福興鄉,西勢村,189,2,韓國瑜/張善政,260
彰化縣,福興鄉,西勢村,189,3,蔡英文/賴清德,444
彰化縣,福興鄉,鎮平村,199,1,宋楚瑜/余湘,37
彰化縣,福興鄉,鎮平村,199,2,韓國瑜/張善政,320
彰化縣,福興鄉,鎮平村,199,3,蔡英文/賴清德,437
彰化縣,福興鄉,頂粘村,203,1,宋楚瑜/余湘,22
彰化縣,福興鄉,頂粘村,203,2,韓國瑜/張善政,274
彰化縣,福興鄉,頂粘村,203,3,蔡英文/賴清德,403
彰化縣,福興鄉,頂粘村,204,1,宋楚瑜/余湘,48
彰化縣,福興鄉,頂粘村,204,2,韓國瑜/張善政,383
彰化縣,福興鄉,頂粘村,204,3,蔡英文/賴清德,471
彰化縣,福興鄉,麥厝村,207,1,宋楚瑜/余湘,26
彰化縣,福興鄉,麥厝村,207,2,韓國瑜/張善政,216
彰化縣,福興鄉,麥厝村,207,3,蔡英文/賴清德,503
彰化縣,福興鄉,麥厝村,208,1,宋楚瑜/余湘,26
彰化縣,福興鄉,麥厝村,208,2,韓國瑜/張善政,240
彰化縣,福興鄉,麥厝村,208,3,蔡英文/賴清德,464
彰化縣,秀水鄉,下崙村,244,1,宋楚瑜/余湘,20
彰化縣,秀水鄉,下崙村,244,2,韓國瑜/張善政,195
彰化縣,秀水鄉,下崙村,244,3,蔡英文/賴清德,288
彰化縣,秀水鄉,下崙村,245,1,宋楚瑜/余湘,29
彰化縣,秀水鄉,下崙村,245,2,韓國瑜/張善政,172
彰化縣,秀水鄉,下崙村,245,3,蔡英文/賴清德,367
彰化縣,秀水鄉,下崙村,246,1,宋楚瑜/余湘,19
彰化縣,秀水鄉,下崙村,246,2,韓國瑜/張善政,128
彰化縣,秀水鄉,下崙村,246,3,蔡英文/賴清德,314
彰化縣,秀水鄉,埔崙村,238,1,宋楚瑜/余湘,35
彰化縣,秀水鄉,埔崙村,238,2,韓國瑜/張善政,196
彰化縣,秀水鄉,埔崙村,238,3,蔡英文/賴清德,403
彰化縣,秀水鄉,埔崙村,239,1,宋楚瑜/余湘,44
彰化縣,秀水鄉,埔崙村,239,2,韓國瑜/張善政,326
彰化縣,秀水鄉,埔崙村,239,3,蔡英文/賴清德,463
彰化縣,秀水鄉,安東村,220,1,宋楚瑜/余湘,25
彰化縣,秀水鄉,安東村,220,2,韓國瑜/張善政,260
彰化縣,秀水鄉,安東村,220,3,蔡英文/賴清德,360
彰化縣,秀水鄉,安東村,221,1,宋楚瑜/余湘,26
彰化縣,秀水鄉,安東村,221,2,韓國瑜/張善政,264
彰化縣,秀水鄉,安東村,221,3,蔡英文/賴清德,342
彰化縣,秀水鄉,安東村,222,1,宋楚瑜/余湘,23
彰化縣,秀水鄉,安東村,222,2,韓國瑜/張善政,267
彰化縣,秀水鄉,安東村,222,3,蔡英文/賴清德,484
彰化縣,秀水鄉,安東村,223,1,宋楚瑜/余湘,34
彰化縣,秀水鄉,安東村,223,2,韓國瑜/張善政,280
彰化縣,秀水鄉,安東村,223,3,蔡英文/賴清德,462
彰化縣,秀水鄉,安溪村,211,1,宋楚瑜/余湘,26
彰化縣,秀水鄉,安溪村,211,2,韓國瑜/張善政,264
彰化縣,秀水鄉,安溪村,211,3,蔡英文/賴清德,469
彰化縣,秀水鄉,安溪村,212,1,宋楚瑜/余湘,29
彰化縣,秀水鄉,安溪村,212,2,韓國瑜/張善政,254
彰化縣,秀水鄉,安溪村,212,3,蔡英文/賴清德,475
彰化縣,秀水鄉,曾厝村,240,1,宋楚瑜/余湘,25
彰化縣,秀水鄉,曾厝村,240,2,韓國瑜/張善政,236
彰化縣,秀水鄉,曾厝村,240,3,蔡英文/賴清德,391
彰化縣,秀水鄉,曾厝村,241,1,宋楚瑜/余湘,28
彰化縣,秀水鄉,曾厝村,241,2,韓國瑜/張善政,223
彰化縣,秀水鄉,曾厝村,241,3,蔡英文/賴清德,353
彰化縣,秀水鄉,福安村,233,1,宋楚瑜/余湘,35
彰化縣,秀水鄉,福安村,233,2,韓國瑜/張善政,232
彰化縣,秀水鄉,福安村,233,3,蔡英文/賴清德,376
彰化縣,秀水鄉,福安村,234,1,宋楚瑜/余湘,30
彰化縣,秀水鄉,福安村,234,2,韓國瑜/張善政,206
彰化縣,秀水鄉,福安村,234,3,蔡英文/賴清德,327
彰化縣,秀水鄉,福安村,235,1,宋楚瑜/余湘,27
彰化縣,秀水鄉,福安村,235,2,韓國瑜/張善政,261
彰化縣,秀水鄉,福安村,235,3,蔡英文/賴清德,321
彰化縣,秀水鄉,福安村,236,1,宋楚瑜/余湘,38
彰化縣,秀水鄉,福安村,236,2,韓國瑜/張善政,269
彰化縣,秀水鄉,福安村,236,3,蔡英文/賴清德,418
彰化縣,秀水鄉,福安村,237,1,宋楚瑜/余湘,33
彰化縣,秀水鄉,福安村,237,2,韓國瑜/張善政,241
彰化縣,秀水鄉,福安村,237,3,蔡英文/賴清德,432
彰化縣,秀水鄉,秀水村,209,1,宋楚瑜/余湘,21
彰化縣,秀水鄉,秀水村,209,2,韓國瑜/張善政,206
彰化縣,秀水鄉,秀水村,209,3,蔡英文/賴清德,338
彰化縣,秀水鄉,秀水村,210,1,宋楚瑜/余湘,27
彰化縣,秀水鄉,秀水村,210,2,韓國瑜/張善政,197
彰化縣,秀水鄉,秀水村,210,3,蔡英文/賴清德,428
彰化縣,秀水鄉,義興村,231,1,宋楚瑜/余湘,20
彰化縣,秀水鄉,義興村,231,2,韓國瑜/張善政,183
彰化縣,秀水鄉,義興村,231,3,蔡英文/賴清德,261
彰化縣,秀水鄉,義興村,232,1,宋楚瑜/余湘,26
彰化縣,秀水鄉,義興村,232,2,韓國瑜/張善政,191
彰化縣,秀水鄉,義興村,232,3,蔡英文/賴清德,296
彰化縣,秀水鄉,莊雅村,213,1,宋楚瑜/余湘,32
彰化縣,秀水鄉,莊雅村,213,2,韓國瑜/張善政,258
彰化縣,秀水鄉,莊雅村,213,3,蔡英文/賴清德,442
彰化縣,秀水鄉,莊雅村,214,1,宋楚瑜/余湘,20
彰化縣,秀水鄉,莊雅村,214,2,韓國瑜/張善政,232
彰化縣,秀水鄉,莊雅村,214,3,蔡英文/賴清德,336
彰化縣,秀水鄉,莊雅村,215,1,宋楚瑜/余湘,25
彰化縣,秀水鄉,莊雅村,215,2,韓國瑜/張善政,284
彰化縣,秀水鄉,莊雅村,215,3,蔡英文/賴清德,353
彰化縣,秀水鄉,金興村,218,1,宋楚瑜/余湘,27
彰化縣,秀水鄉,金興村,218,2,韓國瑜/張善政,286
彰化縣,秀水鄉,金興村,218,3,蔡英文/賴清德,408
彰化縣,秀水鄉,金興村,219,1,宋楚瑜/余湘,24
彰化縣,秀水鄉,金興村,219,2,韓國瑜/張善政,270
彰化縣,秀水鄉,金興村,219,3,蔡英文/賴清德,372
彰化縣,秀水鄉,金陵村,242,1,宋楚瑜/余湘,30
彰化縣,秀水鄉,金陵村,242,2,韓國瑜/張善政,182
彰化縣,秀水鄉,金陵村,242,3,蔡英文/賴清德,361
彰化縣,秀水鄉,金陵村,243,1,宋楚瑜/余湘,25
彰化縣,秀水鄉,金陵村,243,2,韓國瑜/張善政,211
彰化縣,秀水鄉,金陵村,243,3,蔡英文/賴清德,445
彰化縣,秀水鄉,陝西村,216,1,宋楚瑜/余湘,22
彰化縣,秀水鄉,陝西村,216,2,韓國瑜/張善政,199
彰化縣,秀水鄉,陝西村,216,3,蔡英文/賴清德,306
彰化縣,秀水鄉,陝西村,217,1,宋楚瑜/余湘,25
彰化縣,秀水鄉,陝西村,217,2,韓國瑜/張善政,200
彰化縣,秀水鄉,陝西村,217,3,蔡英文/賴清德,271
彰化縣,秀水鄉,馬興村,228,1,宋楚瑜/余湘,21
彰化縣,秀水鄉,馬興村,228,2,韓國瑜/張善政,188
彰化縣,秀水鄉,馬興村,228,3,蔡英文/賴清德,334
彰化縣,秀水鄉,馬興村,229,1,宋楚瑜/余湘,20
